,bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy,dir
560,bottlenecks/Clean clothes/Bottoms/jeans62.jpg.txt,0.0003832715,0.0138261626,0.0498499684,0.0029024049,0.1025518999,0.7083079219,0.1071715802,0.001251205,0.0049143783,0.0015522303,0.0004645885,0.000204019,0.0028552322,0.0029545396,0.000761466,4.91721948492E-05,0.0008890077,0.0004012311,0.0105025955,0.0007535613,0.0143319676,0.0021017895,0.0001493799,0.0015338172,0.0001480185,0.0002014045,0.0001212085,0.007054206,0.0001756234,0.0028438114,0.000693822,0.0003239682,0.9577745199,0.9700525403,0.029947415,0.7551078796,0.1877702177,0.0571219176,0.3350221813,0.0265565887,0.2247880548,0.0210452937,0.0145941144,0.0097456258,0.0320344344,0.0322597288,0.0007747274,0.0105018374,0.0212588124,0.0238644537,0.0226872116,0.0212730709,0.0948979929,0.8372772336,0.1830583662,0.570807755,0.2168810517,0.0292528123,Clean clothes/Bottoms/jeans62.jpg
561,bottlenecks/Clean clothes/Bottoms/pants172.jpg.txt,0.0005088525,0.0247725118,0.3600633442,0.0216578841,0.4108614028,0.0114673227,0.0611804537,0.0039276928,0.0093008168,0.0175322238,0.0005389536,0.0009967121,0.016110545,0.0425453261,0.0185030848,0.000032925,0.0023049472,0.0001530947,0.0069956612,0.000464181,0.0137996115,9.19634549064E-05,0.000124612,5.39994071005E-05,7.3993192018E-06,0.0002579573,0.000016121,0.0014156186,1.58472084877E-05,0.0001359527,5.73782272113E-05,6.07413167018E-05,0.9740448594,0.9799516797,0.020048311,0.5638793707,0.2775361836,0.1585845053,0.1150200069,0.0250791889,0.0325940885,0.0078947069,0.0010689182,0.0032400356,0.0189764742,0.01673414,0.0066073569,0.001791662,0.0042142835,0.0032834765,0.027732512,0.035545636,0.6555549502,0.2778834999,0.0154849114,0.3258867264,0.6495583653,0.0090699699,Clean clothes/Bottoms/pants172.jpg
562,bottlenecks/Clean clothes/Bottoms/jeans131.jpg.txt,0.000183133,0.001044551,0.0215800274,0.0006087498,0.0611307584,0.66760391,0.239704892,0.0013071629,0.0026794244,0.0002176642,0.0001601214,0.0001957468,0.0008046111,0.0017641457,0.000958929,5.61195301998E-05,0.0001593714,0.0001857202,0.0034573339,0.0001668968,0.0081726294,0.0004870406,2.02636438189E-05,0.000254905,0.00003125,0.0001346424,2.6791689379E-05,0.0012481854,0.000036354,0.0005557006,0.0004471448,0.0001443857,0.9844713807,0.960811317,0.039188657,0.8528324962,0.0870498195,0.0601177029,0.1711042076,0.0186768118,0.4640805125,0.0162695516,0.0081424154,0.0095385183,0.0666013882,0.0287618618,0.0005708041,0.011359781,0.0232736636,0.009581022,0.135993883,0.0152824139,0.0491770245,0.7899656296,0.1429592073,0.571462214,0.2534402311,0.0321383439,Clean clothes/Bottoms/jeans131.jpg
563,bottlenecks/Clean clothes/Bottoms/shorts376.jpg.txt,0.0047104936,0.7381833196,0.0404195115,0.0041550798,0.0092517519,0.1103498042,0.0014365064,0.0261063073,0.0010907685,0.0237157661,0.0031554592,0.0253864899,0.0002827966,0.0039678556,0.0077810925,7.01392036717E-06,0.0078590242,0.0001063413,0.0165200587,0.0039613219,0.0037327749,0.0003712031,0.0001152562,0.0001196838,8.31515899336E-06,3.21458610415E-05,0.003880861,0.0013024197,1.36962410124E-06,0.0007164801,0.0003660041,9.38564407988E-05,0.9608128071,0.0014105854,0.9985893369,0.096020624,0.3260110319,0.5779684186,0,0,0,0.0001534514,0.0003650514,0.0037140485,0.0024653655,0.0009715363,0.002895281,0.0002226761,0.0001373165,0.0842321217,0.0014306124,0.7094043493,0.0124417925,0.1924911141,0.1047242284,0.7197688818,0.1654886305,0.0100182826,Clean clothes/Bottoms/shorts376.jpg
564,bottlenecks/Clean clothes/Bottoms/shorts296.jpg.txt,0.0061327792,0.026463706,0.2254654616,0.0258652866,0.4803610146,0.036696285,0.0913877487,0.0083746761,0.0006498422,0.0267737899,0.003370665,0.0138438782,0.0225397944,0.0076187132,0.0243350957,0.0001212632,0.3808990717,0.0001312909,0.0063582081,0.0008660693,0.4782702625,0.0001478385,4.68692742288E-05,4.11556538893E-05,2.47244606726E-05,0.0001768814,0.002580537,0.0002621377,1.40066322274E-05,0.0018499375,0.0002562041,2.5234912755E-05,0.1280495077,0.2234259695,0.776573956,0.1089910492,0.7704482079,0.1205606684,0,0,0,0.0034151394,0.007718388,0.0106146662,0.0259765722,0.0410286039,0.1504335552,0.0059393379,0.0093955901,0.0106638772,0.0532652363,0.0849533901,0.0518351197,0.7992823124,0.0198999178,0.859539628,0.1075101048,0.0130503932,Clean clothes/Bottoms/shorts296.jpg
565,bottlenecks/Clean clothes/Bottoms/shorts7.jpg.txt,0.0058965348,0.0063936114,0.3290953338,0.0035206538,0.1021972522,0.202183947,0.2234584838,0.0387985855,0.0036647578,0.0036540367,0.0097886045,0.0092963316,0.0351146497,0.0156468768,0.010937023,0.0003533562,0.0574933141,0.0038732043,0.0021186704,0.0064197169,0.0074266535,0.02355849,0.0022157761,0.0004363343,0.0001830149,0.0082773473,0.0037273327,0.0205608271,0.0006606275,0.0051121861,0.0026839573,0.0017963217,0.8534562588,0.0088857729,0.9911141992,0.1377764642,0.2299990505,0.6322245002,0,0,0,0.0081736455,0.0182042308,0.010220441,0.0463203751,0.0332461745,0.2218487263,0.0248552244,0.019162178,0.0187854245,0.0229463819,0.1976377517,0.0226307828,0.7379996181,0.0377332047,0.8072003126,0.145416379,0.0096500563,Clean clothes/Bottoms/shorts7.jpg
566,bottlenecks/Clean clothes/Bottoms/pants30.jpg.txt,0.1217765659,0.4899469316,0.0260211769,0.0309109688,0.219214648,0.01638446,0.0044432883,0.0024706747,0.0048679546,0.0541162714,0.0057633119,0.0013711369,0.0091804937,0.0091575496,0.0043459702,2.85824626189E-05,0.0014217516,0.0004580852,0.0012080446,0.0002629122,0.0010514663,3.3044594602E-05,1.51844142238E-06,0.0002144806,1.84855471161E-05,6.3783263613E-05,2.53447487921E-05,0.0005290262,0.000001594,0.0001662026,3.82629332307E-05,0.000009608,0.9944964051,0.9904216528,0.0095783621,0.8131096363,0.1594216377,0.0274687652,0.0778043792,0.004390473,0.0173716117,0.0027801397,0.0010293939,0.0014933457,0.0073533133,0.0042107864,0.0003899977,0.0026139177,0.0027784598,0.0073056323,0.3651428521,0.2770248353,0.2423703969,0.1081562415,0.0608909912,0.5301463008,0.3909951746,0.0179675817,Clean clothes/Bottoms/pants30.jpg
567,bottlenecks/Clean clothes/Bottoms/shorts62.jpg.txt,0.0028161472,0.0124303661,0.247085169,0.0043215053,0.0451028422,0.2632840574,0.4044835269,0.0053862873,0.0043983147,0.0020657745,0.0015124392,0.0004775587,0.0015234958,0.0008146986,0.0041180504,0.0001798454,0.0012438688,0.0001468266,0.010967887,0.0005545891,0.0014891798,0.0005419583,1.03405582195E-05,0.0002357202,1.80632332558E-06,7.30555984774E-05,0.0007525372,0.0017129602,2.84992529487E-06,0.0008216432,0.0007565218,0.0001298041,0.980558455,0.0408627577,0.9591372609,0.2614653707,0.2902162373,0.448318392,0,0,0,0.0007726423,0.0031977925,0.0095681669,0.0112271328,0.0031787844,0.0045547602,0.0016870028,0.0016587955,0.0068349726,0.0165736992,0.1143069416,0.0028875449,0.8593968749,0.2092517465,0.6537750363,0.1250554025,0.0119177373,Clean clothes/Bottoms/shorts62.jpg
568,bottlenecks/Clean clothes/Bottoms/shorts349.jpg.txt,0.0033074971,0.0139956484,0.1667616516,0.0126254316,0.3662537634,0.056669388,0.2389408201,0.0126420092,0.0058523747,0.0331737921,0.0005173682,0.0028415252,0.015116957,0.0674432144,0.0026514397,0.001207123,0.000470577,0.0002871682,0.0020127886,0.0003429357,0.0022123992,0.0002963686,6.9326168159E-05,0.0002657447,3.76198004233E-05,0.00023731,3.25475994032E-05,0.0014783357,2.50666907959E-05,0.0002253729,0.0003409468,0.0002887202,0.9913767576,0.143589586,0.8564104438,0.4216012657,0.5344029069,0.0439958349,0,0,0,0.004224495,0.0033465105,0.0022883825,0.0119429324,0.0059622587,0.0039441814,0.0039658886,0.0086994469,0.0085610067,0.242592454,0.4525471628,0.024613034,0.2716862857,0.1033849418,0.7954819202,0.0749546885,0.0261784662,Clean clothes/Bottoms/shorts349.jpg
569,bottlenecks/Clean clothes/Bottoms/shorts93.jpg.txt,0.0008564744,0.0063602896,0.8279251456,0.0107902577,0.058128275,0.0106022367,0.0417944454,0.0047511719,0.0010043338,0.0174986906,0.0004962387,0.0012057358,0.0106792888,0.0011225009,0.0066432171,0.0001416274,0.0045922548,0.0001710242,0.0054111406,0.0001834874,0.0010968595,0.0001578201,2.31965204875E-05,2.01615603146E-05,0.000002253,6.49954818073E-05,0.0002136879,0.0006443076,9.26332972995E-07,0.0002865955,0.0001129155,0.0002937433,0.9867246747,0.0129192201,0.9870807528,0.43247962,0.4153875411,0.1521328986,0.0053846901,0.0005919292,0.0161511824,0.0008848082,0.0003098335,0.0034712823,0.0018101765,0.0007864614,0.0067778165,0.000770073,0.0006610129,0.0049122111,0.0091433469,0.4544908106,0.0099490043,0.521504581,0.0121189319,0.8780931234,0.1062948033,0.0034930794,Clean clothes/Bottoms/shorts93.jpg
570,bottlenecks/Clean clothes/Bottoms/jeans192.jpg.txt,0.009836141,0.0437912904,0.2652777135,0.0160791855,0.3669240773,0.0704973117,0.1731163114,0.0103085106,0.0032795721,0.0126682464,0.0023159448,0.0017416545,0.0085093044,0.0034948823,0.0119641284,0.0001957678,0.0008978651,0.0005376085,0.0081219906,0.0003671827,0.0271333307,0.0001455316,3.42549392371E-05,8.74177640071E-05,2.90991119982E-05,0.0001313979,5.62102250115E-05,0.0024607768,2.20013680519E-05,0.0017934002,0.0002572038,7.80797709012E-05,0.9578466415,0.9334298372,0.0665701181,0.7002549171,0.2392903417,0.0604547262,0.2170506865,0.0110541619,0.0517051555,0.0215483103,0.0026402876,0.0079045426,0.035332974,0.0171859283,0.0021076079,0.0037800616,0.0067433319,0.0184681676,0.1536677778,0.1055333391,0.0625424758,0.6597881913,0.1127202138,0.616373837,0.2637885809,0.0071173958,Clean clothes/Bottoms/jeans192.jpg
571,bottlenecks/Clean clothes/Bottoms/jeans123.jpg.txt,0.0001084735,0.0047934321,0.0699040592,0.0019177048,0.1930652112,0.3815395832,0.3240171373,0.0045427866,0.0098172855,0.0017411871,0.0002542188,0.0001612762,0.0020424756,0.004061847,0.0019716832,0.000061612,0.0002605811,0.0001851619,0.0049032811,0.0003101364,0.0031745366,0.0006047388,0.000025538,0.0001147173,1.88633657672E-05,0.0001377354,8.12709458842E-06,0.0007874148,4.01826328016E-05,0.0002307269,0.0002035661,7.32502376195E-05,0.9889214039,0.9886811972,0.0113187907,0.7992507219,0.0995326415,0.1012165919,0.2040247321,0.0135108102,0.2603069246,0.0118295196,0.0028439995,0.0034989631,0.0387297943,0.0360081904,0.0013862855,0.005173495,0.0119582471,0.0133757833,0.0214776937,0.0145895286,0.0631964356,0.8873605728,0.11664325,0.3792204559,0.4914982915,0.012638038,Clean clothes/Bottoms/jeans123.jpg
572,bottlenecks/Clean clothes/Bottoms/jeans57.jpg.txt,0.0001378148,0.0003725782,0.9131076932,0.0027618713,0.0479171835,0.0015395649,0.0254245978,0.0008855976,0.0009504112,0.0037978417,8.55031248648E-05,1.26723771245E-05,0.0011493606,0.0005620101,0.0010834479,0.0002116331,0.000542416,5.09416313434E-05,0.0006147436,8.1705104094E-05,0.0051298062,4.00171629735E-05,2.90164516628E-05,0.0006006827,4.09510612371E-05,6.35301330476E-05,6.21192975814E-06,0.0005951629,8.70967687661E-06,0.0001115237,6.7136650614E-05,0.0001538361,0.9918636084,0.9956658483,0.0043341741,0.7757094502,0.206765607,0.0175249986,0.1464925557,0.0037055658,0.0276482198,0.0280302055,0.0007179063,0.0186761077,0.0109114731,0.0053487811,0.0010072687,0.0128231868,0.0050233565,0.0024401739,0.42488271,0.0129614091,0.0983454883,0.4613701403,0.0222679675,0.8922154903,0.0755194724,0.0099971434,Clean clothes/Bottoms/jeans57.jpg
573,bottlenecks/Clean clothes/Bottoms/pants257.jpg.txt,0.0015906458,0.21054703,0.0053392197,0.3020555079,0.0203132015,0.0046008388,0.0043354901,0.0006730839,0.0218997784,0.3653261065,0.0027905896,0.0004057675,0.0270654317,0.0270983987,0.0058679744,9.08392103156E-05,0.0150896506,0.0030268463,0.0124554224,0.0023673254,0.010616784,0.0002495042,0.0009435642,0.0003650745,3.98047523049E-05,0.0010645515,0.0002114939,0.0008048884,3.14757235174E-05,0.0009518343,8.08932891232E-05,0.0004699096,0.9512309432,0.9684836268,0.0315163657,0.4846817553,0.3064496815,0.2088685483,0.0731833652,0.0077945371,0.0187460668,0.016182173,0.0029604379,0.0113680093,0.0315284133,0.0224308092,0.0142075988,0.0097990446,0.0090672607,0.0087311966,0.0111264745,0.1469182223,0.8137140274,0.019510081,0.0161132179,0.9018552899,0.0673480779,0.0146834385,Clean clothes/Bottoms/pants257.jpg
574,bottlenecks/Clean clothes/Bottoms/pants422.jpg.txt,0.0702093616,0.7232100368,0.0070661791,0.0327702239,0.1244489551,0.0031151925,0.0032204292,0.0013291133,0.0029700086,0.0135160098,0.003049918,0.0001002898,0.0035432307,0.0060916883,0.0053307372,2.85492078547E-05,0.01252406,0.0014890976,0.0081424685,0.0006186832,0.0155538954,0.0001892773,3.3425163565E-05,0.0004089134,7.92346963863E-06,0.0002717466,0.0005371632,0.0007483591,4.91186665386E-06,0.0014581089,0.0001076752,8.31253928482E-05,0.9578211308,0.9576886892,0.04231124,0.4054306448,0.4359478056,0.1586215198,0,0,0,0.0053146575,0.0021135381,0.0049295132,0.0045393496,0.0307077337,0.002717318,0.0042235283,0.001103701,0.02813497,0.0496505424,0.4245811701,0.3344736993,0.1631597131,0.0087772366,0.7977777123,0.1867543906,0.0066906768,Clean clothes/Bottoms/pants422.jpg
575,bottlenecks/Clean clothes/Bottoms/pants47.jpg.txt,0.0012761978,0.0203418694,0.2167876959,0.0499928929,0.3566718102,0.0212837029,0.0512909926,0.0080698272,0.012304497,0.0436573327,0.0083407061,0.0007956381,0.0515047759,0.1471250504,0.0102354772,0.0003215101,0.0038549893,0.00136374,0.0032058316,0.0004109142,0.0021342777,6.30266222288E-05,0.0001693301,8.87798669282E-05,7.04654257788E-06,8.38042324176E-05,1.3667924577E-05,0.0008876183,2.26195388677E-05,0.0001893999,4.72187966807E-05,3.72712347598E-05,0.9874204993,0.9832615256,0.0167385247,0.5196798444,0.3967051804,0.0836149082,0.0637666881,0.0049331565,0.0253109504,0.0148984259,0.0006741147,0.013319294,0.0120457243,0.0366096497,0.0019954485,0.0144612538,0.0082877101,0.0038249136,0.1020987853,0.2112843841,0.4241704941,0.258621335,0.0584043041,0.6867920756,0.2415312529,0.0132724158,Clean clothes/Bottoms/pants47.jpg
576,bottlenecks/Clean clothes/Bottoms/shorts380.jpg.txt,0.0037272724,0.8655496836,0.0098848911,0.0142967226,0.0390552208,0.0038859241,0.0009586308,0.0007019311,0.0009011569,0.0022988387,0.0058657825,0.0002731815,0.0007248274,0.0517333224,0.0001419487,5.74110572416E-07,0.0017285873,0.0001680149,0.0030529962,0.0011162154,0.0023496491,0.0001785296,1.6289697669E-05,7.35794164939E-05,1.67921916727E-05,0.0001419496,0.0008481585,0.00137119,9.35072478114E-07,0.0009908155,0.0001894227,3.66596141248E-05,0.9877201915,0.0437950827,0.9562049508,0.5579087138,0.1398121119,0.3022791445,0.0166862216,0.0034474568,0.067843467,0.001956434,0.0019510413,0.0031655428,0.0028165274,0.0030377312,0.0010551432,0.0006096099,0.0003658817,0.0280280542,0.0008651381,0.8168665171,0.0023173129,0.1519230306,0.0114149181,0.8073227406,0.163075462,0.0181869268,Clean clothes/Bottoms/shorts380.jpg
577,bottlenecks/Clean clothes/Bottoms/pants307.jpg.txt,0.0011615296,0.0002787522,0.6746296883,0.0013913203,0.1304026991,0.027562445,0.1419151276,0.0049177171,0.0028948765,0.0050777942,0.0002709287,0.0002318206,0.0038176365,0.0037548169,0.0016164265,7.64222932048E-05,0.000569237,6.94464761182E-05,0.0042962516,0.000023418,0.0064301468,2.44178390858E-05,0.00000786,0.0002954259,1.43942888826E-05,6.92361863912E-05,1.08188496597E-05,0.0006537504,4.79575601275E-06,0.0002256418,3.66789099644E-05,7.68214304117E-05,0.9871916771,0.9856144786,0.0143855056,0.4649286568,0.4940005839,0.0410707779,0,0,0,0.0070800413,0.003709709,0.004463864,0.0100024445,0.0063541466,0.0012360322,0.0132108564,0.0042254878,0.0073317233,0.2797418833,0.036417488,0.1433552057,0.5331537127,0.0684157833,0.630310595,0.2679496109,0.033323992,Clean clothes/Bottoms/pants307.jpg
578,bottlenecks/Clean clothes/Bottoms/jeans303.jpg.txt,7.24294841348E-06,0.0001896055,0.0085306372,3.52381102857E-05,0.0198993478,0.6602448225,0.3084956408,0.0006182925,0.0004866979,0.0001604484,1.10394585136E-05,3.42127568729E-05,0.0002395058,0.0008239227,0.0002160858,7.26436473997E-06,0.0001850545,0.0001776382,0.001625216,0.000922607,0.0020680784,0.0009821897,3.70126617781E-05,0.0001435174,4.55764820799E-05,0.0002528189,3.59676960215E-05,0.0007510491,0.0001211679,0.0001926418,0.0003401095,0.0001229502,0.9919963479,0.9814503193,0.0185496453,0.7511083484,0.1777758002,0.071115844,0.3095979691,0.0233244207,0.4336836338,0.0167536158,0.0022726886,0.0083689857,0.0606525578,0.109721221,0.0008979492,0.0126828142,0.0295812152,0.0026162236,0.0074640703,0.006085943,0.0259689689,0.9578647614,0.0965496898,0.6304147243,0.2650238276,0.0080117397,Clean clothes/Bottoms/jeans303.jpg
579,bottlenecks/Clean clothes/Bottoms/shorts360.jpg.txt,0.0050542774,0.3002458513,0.0193072241,0.0471076891,0.1083312556,0.1777385473,0.1120820343,0.0292207617,0.0440065116,0.0833589807,0.0016877897,0.0012343776,0.0075347498,0.0554232039,0.0061915005,0.0014752559,0.0002464353,0.0026803706,0.0003382443,0.0003993783,0.0009353562,6.23544328846E-05,5.27844385942E-05,7.52597261453E-05,7.76883734943E-06,5.51819357497E-05,0.000021198,0.0004124821,4.41148904429E-06,0.0002021409,0.0001722278,0.000195142,0.9941393137,0.0814941078,0.9185059071,0.3668941557,0.542331636,0.0907742307,0,0,0,0.0037337241,0.0012924764,0.0010059745,0.0066664014,0.0022694019,0.0019053766,0.0025955068,0.0011487636,0.0054161344,0.0039895223,0.9339206815,0.0029171219,0.0537565947,0.0179634411,0.9090164304,0.0672824308,0.0057376968,Clean clothes/Bottoms/shorts360.jpg
580,bottlenecks/Clean clothes/Bottoms/shorts267.jpg.txt,0.0001838769,0.0011220177,0.0175848529,0.0002909531,0.0052812444,0.4664441645,0.5035983324,0.0017056376,0.0007274965,0.0006061546,0.0002960726,0.0002083606,0.0006216494,0.0006838574,0.0004878894,0.0001574469,0.0002615101,0.0001896778,0.0010884466,0.0018330606,0.003117346,0.0015272404,0.0001251989,0.0004438131,6.59058059682E-05,0.0001171979,0.0002193304,0.0008853837,0.000157585,0.0008057829,0.002727608,0.000244119,0.9861907959,0.6181879044,0.381812185,0.5532054305,0.0949256718,0.3518688679,0.102039434,0.0439902358,0.6685945392,0.0083090421,0.0034259129,0.0167506076,0.0251174979,0.029861141,0.0078978892,0.0090703722,0.0094572483,0.007309278,0.0101185692,0.0268917307,0.0018860891,0.9537943602,0.3401651084,0.5186195374,0.1307443976,0.0104709584,Clean clothes/Bottoms/shorts267.jpg
581,bottlenecks/Clean clothes/Bottoms/pants491.jpg.txt,0.013183021,0.0074501936,0.4496411085,0.0151430108,0.2904755473,0.0113786049,0.0525779948,0.0044349697,0.0061007682,0.1157574058,0.000693129,0.0001222091,0.0090221828,0.0214788914,0.0023863195,0.0001545774,0.0007371757,5.64936017327E-05,0.0046276203,0.000277221,0.002773829,8.67316430231E-06,4.01893976232E-06,0.0001602267,2.50077300734E-05,9.05968336156E-05,1.35815116664E-05,0.0007038162,9.5482728284E-06,8.81006126292E-05,0.0001061215,7.73434803705E-05,0.9902406931,0.9734989405,0.0265010316,0.6551892161,0.3121352494,0.0326756202,0.1204221621,0.0031631449,0.0487716384,0.005905767,0.0005706406,0.0036292004,0.0108671468,0.0093815494,0.000575067,0.00247383,0.0027503935,0.0061888802,0.6398610473,0.0576291531,0.0342106745,0.2621101737,0.0432855897,0.8745993972,0.073426649,0.0086884275,Clean clothes/Bottoms/pants491.jpg
582,bottlenecks/Clean clothes/Bottoms/shorts209.jpg.txt,0.3981895447,0.0603851303,0.052189298,0.05952489,0.107784085,0.1147175655,0.0963323191,0.0357210971,0.0109817376,0.0285748355,0.0082642743,0.0024914725,0.0140879527,0.0038177918,0.0065015079,0.0004363468,0.0036266746,0.0013530572,0.0034360285,0.000426668,0.0008339602,0.0002803636,1.14807598948E-05,0.0001842573,3.70019552065E-06,0.0001028181,0.0013259746,0.0012887022,8.43858924782E-06,0.0016800876,0.0001322695,0.0004569469,0.9848485589,0.010060966,0.989939034,0.6577730775,0.2334365547,0.1087904349,0.0232781824,0.0036058913,0.0767627731,0.0010157122,0.0040794164,0.0027626597,0.0033163116,0.0023826032,0.0146275759,0.0015758533,0.0006665473,0.0076054796,0.0184217151,0.8692439198,0.0026309076,0.102097936,0.0571208633,0.8215497732,0.1053635031,0.0159658734,Clean clothes/Bottoms/shorts209.jpg
583,bottlenecks/Clean clothes/Bottoms/pants6.jpg.txt,0.0035115748,0.0014126385,0.9089654684,0.0067133317,0.0350394286,0.0019538419,0.0134245381,0.0010707927,0.001408393,0.0157015901,0.0003225658,6.52268936392E-05,0.0033517685,0.005495789,0.0011148108,0.0004481895,0.009205495,0.00015148,0.0032713814,0.0006572208,0.0087292055,0.0001058404,5.48796851945E-05,0.0009405549,0.0001772368,0.0018802353,9.66123334365E-05,0.001757083,0.0001410731,0.0008171675,0.0004891816,0.0013161995,0.9702091813,0.9905189872,0.0094810287,0.6419612765,0.3203700781,0.0376686044,0.0817691013,0.0037833129,0.0293256585,0.0154856462,0.0013297182,0.0092322715,0.0155186988,0.030575214,0.0039059105,0.0066636489,0.0083573749,0.0044663423,0.9111486077,0.0054024118,0.0240232982,0.0549593009,0.0207770541,0.7201277614,0.237643227,0.0214519259,Clean clothes/Bottoms/pants6.jpg
584,bottlenecks/Clean clothes/Bottoms/jeans214.jpg.txt,1.62093037943E-05,0.0001200965,0.0314472467,0.0005145777,0.0323236473,0.2447903007,0.6853911877,0.0008966879,0.0021286155,0.0002189231,8.76519425219E-06,3.20838335028E-05,0.0007340111,0.0005589247,0.0008090821,9.70110340859E-06,0.000132745,0.00003745,0.0034326662,0.0002153828,0.0021207379,3.6823686969E-05,2.67766085926E-06,7.63631323935E-05,1.32261448016E-05,0.000019263,3.19107348332E-05,0.000304929,4.07857332902E-05,3.6367931898E-05,3.91776084143E-05,3.20647923218E-05,0.993427515,0.9825826883,0.0174173079,0.8714338541,0.0688144118,0.0597517677,0.218170464,0.0396061316,0.5753902793,0.0015388876,0.0009131391,0.0047512143,0.0227149669,0.0104617579,0.0005422286,0.0181747787,0.0042690332,0.000625992,0.0212869663,0.0035202501,0.0031765494,0.9713903069,0.1732777804,0.3113114536,0.5089784861,0.0064322557,Clean clothes/Bottoms/jeans214.jpg
585,bottlenecks/Clean clothes/Bottoms/jeans255.jpg.txt,0.00020805,0.00133823,0.5812956095,0.0041610925,0.1844282746,0.0298614353,0.1637536734,0.004401789,0.0070407838,0.005143181,0.0009736358,0.0001830811,0.0050362791,0.0071187564,0.0049453704,0.000110726,0.0002083824,0.0002889941,0.0033117742,0.0008756906,0.0250853635,0.0003946298,0.0001928318,0.0005024946,3.84865234082E-05,0.0003416301,2.05138730962E-05,0.0009702044,9.51503679971E-05,0.000386577,0.0001492958,0.0003459139,0.966792047,0.981351912,0.0186480973,0.8893787861,0.0877080783,0.0229132082,0.119368732,0.0218469091,0.0927145556,0.0175052118,0.0016015406,0.0055645318,0.050674893,0.0243601706,0.000675668,0.006251886,0.0132466955,0.0197842699,0.0532557778,0.0501776002,0.1112433001,0.7655390501,0.0967206508,0.6821932793,0.2161881626,0.0048978776,Clean clothes/Bottoms/jeans255.jpg
586,bottlenecks/Clean clothes/Bottoms/jeans15.jpg.txt,8.51515505929E-06,0.0001130991,0.0859988332,0.0001891421,0.0124454796,0.2079266757,0.6890429258,0.0011633405,0.0008635189,0.0001645842,2.25843468797E-05,5.18822780577E-05,0.0003481752,0.0015042452,0.0001482039,8.7655698735E-06,4.56243469671E-05,0.0001096811,0.0008822936,0.0007474034,0.0025651879,0.0002753684,2.32704787777E-05,0.0001208658,0.000037099,0.0001583445,2.47558273259E-05,0.001064535,0.0001977331,8.67808339535E-05,0.0002487784,0.0001240182,0.993288219,0.9910451174,0.0089548621,0.7966008782,0.0775152743,0.1258838028,0.2361121923,0.0305523574,0.5354019403,0.010614315,0.0038011866,0.0086217243,0.0258916654,0.113432385,0.001023219,0.0096151121,0.0133883897,0.0028709734,0.0226756632,0.0079852315,0.005810116,0.9606580138,0.1423510909,0.4312594533,0.4183792174,0.0080102272,Clean clothes/Bottoms/jeans15.jpg
587,bottlenecks/Clean clothes/Bottoms/pants339.jpg.txt,0.0045962417,0.0031965408,0.2830789387,0.0025860986,0.5531448126,0.0068420377,0.074502781,0.0024038125,0.0047936221,0.0461770482,0.000190901,8.07744290796E-05,0.0042832084,0.0126358774,0.001396324,9.09914742806E-05,0.0009475667,6.29708520137E-05,0.0022548921,0.0002187015,0.0052772611,0.0002125684,2.35076095123E-05,0.0003882616,2.93512657663E-05,0.000143651,1.55528960022E-05,0.0015254796,2.99111634376E-05,0.0002606674,0.0001696292,0.0001209863,0.9883190393,0.9907042384,0.009295797,0.3268627226,0.6205556989,0.0525816344,0,0,0,0.0474523678,0.0013825458,0.0076888041,0.00933934,0.0358944051,0.0027750491,0.0052100942,0.0067028217,0.0081702257,0.3730922341,0.0802436471,0.130968228,0.4075256884,0.0591127202,0.7507559657,0.1756884754,0.0144427512,Clean clothes/Bottoms/pants339.jpg
